filename,sum_total_global,ratio_top_bottom,center_of_mass_y,avg_percent_above_threshold,horizontal_vs_vertical_ratio,max_overall,mean_of_means,std_of_means,mean_signed_vertical,mean_signed_horizontal
img_424.jpg,12256.724609,0.625408,0.557144,0.283046,1.064099,1.000000,0.106870,0.092647,0.053917,0.050669
img_427.jpg,3096.524658,1.175923,0.439346,0.066450,1.463486,1.000000,0.027000,0.014068,0.021256,0.014524
img_428.jpg,6795.925781,0.448786,0.572985,0.201181,1.389176,1.000000,0.059256,0.047022,0.037185,0.026768
img_429.jpg,13076.607422,1.357292,0.473703,0.376587,0.931157,1.000000,0.114019,0.099267,0.051100,0.054878
img_430.jpg,6046.210449,0.703096,0.536059,0.121852,1.363549,1.000000,0.052719,0.032845,0.038252,0.028053
img_433.jpg,11295.177734,1.193279,0.494835,0.271912,1.766793,1.000000,0.098486,0.088422,0.054379,0.030778
img_435.jpg,10172.654297,0.921228,0.506956,0.279742,1.158839,1.000000,0.088699,0.076465,0.045846,0.039562
img_438.jpg,9781.255859,0.989229,0.503385,0.246521,1.174616,1.000000,0.085286,0.083346,0.037745,0.032134
img_439.jpg,12330.384766,1.196044,0.484528,0.386509,1.248348,1.000000,0.107512,0.087936,0.055274,0.044278
img_440.jpg,8394.257812,0.674000,0.629072,0.202497,0.741843,1.000000,0.073192,0.052530,0.036144,0.048722
img_443.jpg,5678.585449,0.984875,0.533099,0.140041,1.197147,1.000000,0.049513,0.025586,0.037324,0.031178
img_444.jpg,6051.079102,1.000428,0.525137,0.160418,0.964005,1.000000,0.052761,0.023979,0.035987,0.037331
img_446.jpg,5970.233398,1.098781,0.531888,0.154759,1.055127,1.000000,0.052056,0.023604,0.037422,0.035467
img_449.jpg,12208.824219,1.023669,0.512769,0.281451,1.550644,1.000000,0.106453,0.098907,0.056561,0.036476
img_450.jpg,7588.469727,1.252030,0.493319,0.212010,1.458611,1.000000,0.066166,0.046899,0.042805,0.029347
img_451.jpg,9018.692383,0.757591,0.540416,0.270508,1.449936,1.000000,0.078637,0.065923,0.045234,0.031197
img_452.jpg,11182.604492,0.839487,0.541481,0.257525,0.984764,1.000000,0.097505,0.093464,0.043368,0.044039
img_453.jpg,9725.655273,0.846980,0.536385,0.269775,1.376917,1.000000,0.084801,0.069093,0.050204,0.036462
img_454.jpg,9042.747070,1.206770,0.477282,0.225446,1.191913,1.000000,0.078846,0.072794,0.040958,0.034364
img_455.jpg,10980.697266,0.941327,0.512170,0.306274,1.075802,1.000000,0.095744,0.081919,0.047079,0.043762
img_456.jpg,7077.628906,0.797224,0.541008,0.244411,1.095454,1.000000,0.061712,0.042703,0.035092,0.032034
img_457.jpg,8335.410156,0.962306,0.516179,0.274336,1.194268,1.000000,0.072679,0.055781,0.043628,0.036532
img_458.jpg,11151.347656,0.920388,0.493655,0.314296,1.046750,1.000000,0.097232,0.052575,0.061368,0.058627
img_459.jpg,8668.964844,1.077766,0.503229,0.257350,1.355198,1.000000,0.075587,0.063569,0.040792,0.030101
img_461.jpg,7887.903809,1.266580,0.485842,0.256583,1.187562,1.000000,0.068777,0.059520,0.034072,0.028691
img_462.jpg,11998.808594,1.035643,0.505046,0.307722,0.863595,1.000000,0.104621,0.090525,0.049455,0.057266
img_465.jpg,7920.599609,0.839993,0.536691,0.263585,1.109213,1.000000,0.069062,0.058653,0.037986,0.034246
img_466.jpg,8507.408203,0.922369,0.578085,0.232282,0.949501,1.000000,0.074179,0.055170,0.041997,0.044231
img_467.jpg,12903.288086,1.884867,0.390969,0.396240,0.875849,1.000000,0.112508,0.028052,0.096538,0.110223
img_468.jpg,10267.488281,1.020980,0.509818,0.263105,1.141940,1.000000,0.089525,0.082705,0.046041,0.040318
img_469.jpg,10611.614258,1.079174,0.505924,0.257865,1.850672,1.000000,0.092526,0.086152,0.053543,0.028931
img_470.jpg,8042.534180,0.941924,0.541336,0.266628,1.211713,1.000000,0.070125,0.053617,0.038741,0.031972
img_471.jpg,10816.226562,0.710323,0.553017,0.256993,1.791456,1.000000,0.094310,0.101465,0.051365,0.028672
img_472.jpg,8630.464844,1.003222,0.509205,0.273682,1.041311,1.000000,0.075252,0.067289,0.034974,0.033586
img_473.jpg,9446.766602,1.040839,0.516007,0.275077,1.269103,1.000000,0.082369,0.074702,0.042219,0.033267
img_474.jpg,11620.154297,0.960323,0.516008,0.273028,1.377883,1.000000,0.101320,0.098432,0.050195,0.036429
img_475.jpg,7782.416016,0.697752,0.552528,0.252904,1.148254,1.000000,0.067857,0.050374,0.040567,0.035329
img_478.jpg,8724.220703,0.941114,0.505505,0.233146,1.309339,1.000000,0.076069,0.052575,0.051793,0.039556
img_480.jpg,4296.312012,1.467234,0.439770,0.087123,1.325764,1.000000,0.037461,0.018883,0.029453,0.022216
img_483.jpg,8625.625000,0.813525,0.531282,0.237183,1.557804,1.000000,0.075209,0.059803,0.051099,0.032802
img_484.jpg,11482.058594,1.025626,0.506248,0.279864,1.462183,1.000000,0.100116,0.091151,0.057971,0.039647
img_486.jpg,9386.431641,0.785021,0.534293,0.259931,1.018365,1.000000,0.081843,0.078345,0.037055,0.036387
img_487.jpg,11560.333984,1.031776,0.515168,0.288609,1.096991,1.000000,0.100798,0.092788,0.049690,0.045297
img_488.jpg,7930.162598,0.752382,0.547933,0.256784,1.039412,1.000000,0.069146,0.048982,0.040432,0.038899
img_489.jpg,8732.883789,0.791573,0.542976,0.274606,1.281617,1.000000,0.076145,0.057237,0.048392,0.037758
img_490.jpg,7442.640625,0.779790,0.543010,0.250759,0.949494,1.000000,0.064895,0.050245,0.035828,0.037733
img_493.jpg,9364.041016,1.099673,0.501077,0.253653,1.678129,1.000000,0.081648,0.068017,0.053502,0.031882
img_494.jpg,10895.548828,1.136705,0.500343,0.300119,0.823915,1.000000,0.095002,0.057134,0.053484,0.064914
img_495.jpg,9620.544922,0.813414,0.545796,0.245065,1.476922,1.000000,0.083884,0.087124,0.039187,0.026533
img_498.jpg,7070.798340,1.327483,0.483423,0.195225,1.265476,1.000000,0.061652,0.045447,0.040405,0.031929
img_500.jpg,10932.921875,0.736902,0.570168,0.263777,1.098340,1.000000,0.095328,0.077900,0.053699,0.048891
img_501.jpg,3774.734863,0.806765,0.550203,0.079128,1.154402,1.000000,0.032913,0.022152,0.021426,0.018560
img_502.jpg,7729.574707,0.923683,0.513777,0.248832,1.425775,1.000000,0.067397,0.061169,0.038651,0.027108
img_503.jpg,13873.130859,0.946042,0.524576,0.369149,1.331559,1.000000,0.120964,0.136233,0.050763,0.038123
img_504.jpg,9997.160156,0.796129,0.555540,0.248125,1.059999,1.000000,0.087168,0.081060,0.042384,0.039985
img_505.jpg,7088.861328,1.227592,0.492360,0.155500,1.126143,1.000000,0.061810,0.037159,0.041238,0.036619
img_506.jpg,5610.669434,1.179205,0.469341,0.122140,1.541695,1.000000,0.048921,0.031990,0.036472,0.023657
img_507.jpg,15672.542969,1.414136,0.480709,0.462481,0.796757,1.000000,0.136654,0.055366,0.089399,0.112204
img_508.jpg,17315.724609,1.122632,0.470273,0.389509,1.162579,1.000000,0.150981,0.162474,0.067117,0.057732
img_509.jpg,4749.639648,1.112630,0.535693,0.089329,1.468157,1.000000,0.041414,0.024606,0.031057,0.021154
img_512.jpg,7665.891602,0.608966,0.581816,0.191781,1.086371,1.000000,0.066841,0.038061,0.046190,0.042517
img_513.jpg,9297.458008,1.434164,0.463069,0.260489,1.556569,1.000000,0.081067,0.068260,0.047927,0.030790
img_514.jpg,7561.369141,1.035827,0.505797,0.242388,1.057093,1.000000,0.065930,0.053916,0.039896,0.037741
img_515.jpg,10980.917969,0.723236,0.572223,0.263157,1.162072,1.000000,0.095746,0.081206,0.052499,0.045177
img_516.jpg,5942.290039,1.048247,0.523207,0.130641,1.307973,1.000000,0.051813,0.032893,0.039107,0.029899
img_517.jpg,6103.645996,1.029884,0.510294,0.152030,1.252893,1.000000,0.053220,0.026646,0.044578,0.035580
img_519.jpg,4243.988281,0.736924,0.491326,0.079677,1.438420,1.000000,0.037005,0.020767,0.026824,0.018648
img_520.jpg,7958.662598,0.623990,0.572693,0.219857,0.912197,1.000000,0.069394,0.050468,0.036821,0.040365
img_521.jpg,18650.583984,1.098497,0.496828,0.490156,3.484778,1.000000,0.162620,0.106508,0.150730,0.043254
img_522.jpg,11341.171875,0.731277,0.571771,0.268188,1.058520,1.000000,0.098887,0.084134,0.054413,0.051405
img_525.jpg,13659.646484,0.635272,0.577343,0.365801,1.153830,1.000000,0.119103,0.105160,0.062582,0.054239
img_528.jpg,5509.031738,0.636693,0.566083,0.087254,0.990868,1.000000,0.048035,0.035930,0.028083,0.028342
img_529.jpg,10293.168945,1.123787,0.491208,0.260202,1.263242,1.000000,0.089749,0.081478,0.049326,0.039047
img_530.jpg,6452.275391,1.163122,0.490527,0.114415,1.263366,1.000000,0.056259,0.044583,0.032683,0.025869
img_531.jpg,10708.658203,0.897355,0.527293,0.266113,1.373470,1.000000,0.093372,0.086724,0.048840,0.035559
img_532.jpg,5161.176758,1.361089,0.477650,0.092843,1.468439,1.000000,0.045002,0.036003,0.029182,0.019872
img_533.jpg,4374.685547,1.377799,0.493084,0.095189,0.792143,1.000000,0.038144,0.018081,0.024122,0.030451
img_534.jpg,7922.282715,1.429719,0.477211,0.225289,1.372690,1.000000,0.069077,0.056448,0.040277,0.029342
img_535.jpg,9063.333008,1.938074,0.440905,0.264718,1.144125,1.000000,0.079026,0.043570,0.056946,0.049773
img_536.jpg,8037.473633,0.871984,0.517798,0.252223,1.790439,1.000000,0.070081,0.059718,0.043223,0.024141
img_537.jpg,5460.573730,0.643940,0.545464,0.092948,1.159175,1.000000,0.047612,0.032314,0.032355,0.027912
img_538.jpg,5509.029297,0.593357,0.542769,0.106480,1.350202,1.000000,0.048035,0.033865,0.030822,0.022828
img_539.jpg,11438.135742,0.954648,0.528375,0.302874,1.272852,1.000000,0.099733,0.086396,0.059680,0.046887
img_540.jpg,6056.789062,0.829707,0.528164,0.134957,1.398409,1.000000,0.052811,0.042987,0.034251,0.024493
img_541.jpg,4751.818359,1.482435,0.440110,0.109419,2.214348,1.000000,0.041433,0.030447,0.032426,0.014644
img_542.jpg,4095.959717,0.780084,0.547368,0.099496,1.291692,1.000000,0.035714,0.020311,0.026897,0.020823
img_543.jpg,6292.604980,0.988542,0.509358,0.182242,1.305398,1.000000,0.054867,0.045546,0.031787,0.024351
img_545.jpg,3995.614990,1.088253,0.488499,0.074367,0.874313,1.000000,0.034839,0.018140,0.021210,0.024259
img_546.jpg,13624.929688,1.021551,0.501627,0.521885,0.692065,1.000000,0.118800,0.015457,0.087437,0.126342
img_547.jpg,4938.593262,1.118598,0.500769,0.097316,0.806098,1.000000,0.043061,0.020179,0.027520,0.034140
img_556.jpg,7318.348633,1.205272,0.472352,0.169338,1.365929,1.000000,0.063811,0.048837,0.042262,0.030940
img_557.jpg,6877.270508,0.663598,0.536074,0.178092,1.326682,1.000000,0.059965,0.048065,0.038257,0.028837
img_558.jpg,11621.797852,1.061826,0.498322,0.285165,1.556275,1.000000,0.101334,0.106124,0.049908,0.032069
img_559.jpg,4627.241699,1.011024,0.514068,0.098546,1.410871,1.000000,0.040346,0.027472,0.028558,0.020241
img_561.jpg,6939.280762,0.763540,0.556645,0.178920,1.452781,1.000000,0.060506,0.044518,0.037256,0.025645
img_564.jpg,5244.407227,1.307065,0.454290,0.138375,1.402013,1.000000,0.045728,0.030217,0.030116,0.021481
img_565.jpg,6296.671875,0.851204,0.497485,0.085955,1.262749,1.000000,0.054903,0.044141,0.033072,0.026190
img_566.jpg,8101.500977,1.070552,0.494590,0.233608,1.542836,1.000000,0.070639,0.053777,0.042578,0.027597
img_567.jpg,5336.488770,0.862824,0.534922,0.141872,1.000581,1.000000,0.046530,0.028426,0.029046,0.029029
img_569.jpg,5509.514648,0.778095,0.529821,0.076965,1.173849,1.000000,0.048039,0.038470,0.025792,0.021972
img_570.jpg,9214.418945,1.119833,0.470063,0.268345,0.956537,1.000000,0.080343,0.066104,0.041182,0.043053
img_571.jpg,5220.844727,1.598839,0.419077,0.107169,1.169425,1.000000,0.045522,0.028485,0.031947,0.027319
img_573.jpg,4411.024414,1.310947,0.486574,0.077454,0.893956,1.000000,0.038461,0.018725,0.025760,0.028815
img_574.jpg,8633.422852,1.069460,0.484333,0.239502,1.103993,1.000000,0.075277,0.057420,0.043836,0.039707
img_575.jpg,7076.515137,1.113638,0.504881,0.175790,1.088348,1.000000,0.061702,0.047330,0.035942,0.033024
img_576.jpg,5725.245117,0.997839,0.506567,0.080331,2.373404,1.000000,0.049920,0.037403,0.036784,0.015499
img_577.jpg,8177.780273,0.759805,0.540593,0.208409,0.902060,1.000000,0.071305,0.066115,0.029205,0.032376
img_578.jpg,2390.313721,2.413853,0.400811,0.049220,1.703162,1.000000,0.020842,0.005663,0.020323,0.011933
img_579.jpg,4491.542480,1.239958,0.495116,0.097935,1.727853,1.000000,0.039163,0.025909,0.033819,0.019573
img_581.jpg,7462.706055,1.570740,0.447231,0.198199,0.922306,1.000000,0.065070,0.060425,0.029937,0.032459
img_582.jpg,8432.564453,1.191790,0.471631,0.249895,1.914087,1.000000,0.073526,0.062347,0.045674,0.023862
img_583.jpg,11701.951172,0.804431,0.570487,0.293998,1.135487,1.000000,0.102033,0.087635,0.052908,0.046595
img_585.jpg,5222.932617,1.925113,0.441409,0.117571,1.077680,1.000000,0.045540,0.025409,0.031958,0.029655
img_588.jpg,2039.240967,1.607796,0.439409,0.027056,0.980444,1.000000,0.017781,0.008398,0.012797,0.013052
img_590.jpg,7059.270996,1.089639,0.510842,0.172808,1.157389,1.000000,0.061552,0.042555,0.037412,0.032324
img_593.jpg,6530.903320,0.725006,0.530678,0.167167,1.245106,1.000000,0.056945,0.040041,0.036699,0.029474
img_595.jpg,8443.206055,0.572414,0.576411,0.198094,0.991310,1.000000,0.073619,0.062518,0.036670,0.036991
img_596.jpg,3237.497314,1.214515,0.480812,0.063869,1.438359,1.000000,0.028229,0.012311,0.024242,0.016854
img_598.jpg,5943.845703,0.593271,0.572412,0.139335,1.421049,1.000000,0.051826,0.028422,0.037872,0.026651
img_602.jpg,5065.504395,0.817152,0.518359,0.081273,1.418103,1.000000,0.044168,0.034856,0.027292,0.019246
img_605.jpg,9574.941406,0.842394,0.537034,0.260167,1.323686,1.000000,0.083487,0.080076,0.046876,0.035413
img_606.jpg,5721.273926,0.487745,0.576778,0.077244,1.322251,1.000000,0.049886,0.036493,0.032822,0.024823
img_607.jpg,8215.820312,1.514335,0.469341,0.233817,1.547847,1.000000,0.071636,0.060795,0.040339,0.026061
img_612.jpg,6955.614258,1.029132,0.520062,0.163191,1.217981,1.000000,0.060648,0.050108,0.035886,0.029463
img_614.jpg,8385.222656,0.913815,0.512960,0.237959,1.448254,1.000000,0.073113,0.064613,0.045743,0.031585
img_616.jpg,5326.113281,1.686085,0.444227,0.121015,1.755191,1.000000,0.046440,0.028854,0.034304,0.019545
img_617.jpg,4937.416992,0.871565,0.513546,0.080758,1.590269,1.000000,0.043051,0.027282,0.034485,0.021685
img_620.jpg,4468.885254,0.826278,0.523344,0.113316,1.334936,1.000000,0.038966,0.022142,0.030233,0.022648
img_621.jpg,5306.087891,0.755726,0.505962,0.073068,1.284781,1.000000,0.046265,0.041003,0.023346,0.018171
img_622.jpg,6428.283203,1.227480,0.471152,0.172381,1.227191,1.000000,0.056050,0.045518,0.031096,0.025339
img_624.jpg,8807.377930,0.778966,0.547253,0.216343,1.081310,1.000000,0.076794,0.060556,0.043438,0.040171
img_625.jpg,6461.067383,1.468192,0.465786,0.161996,1.383367,1.000000,0.056336,0.049445,0.032280,0.023334
img_626.jpg,3390.806152,1.560540,0.421678,0.076120,1.201305,1.000000,0.029565,0.013956,0.027143,0.022595
img_627.jpg,4638.310547,1.220161,0.481117,0.096401,1.357590,1.000000,0.040443,0.023352,0.029968,0.022074
img_629.jpg,3761.138184,1.057848,0.520048,0.079721,1.332253,1.000000,0.032795,0.022261,0.022816,0.017126
img_630.jpg,6814.128906,1.029869,0.470931,0.172494,1.213593,1.000000,0.059414,0.051229,0.034108,0.028105
img_631.jpg,3588.992188,1.530809,0.452949,0.071027,1.848582,1.000000,0.031294,0.022160,0.024131,0.013054
img_632.jpg,3495.676270,1.616853,0.455090,0.072920,1.777285,1.000000,0.030480,0.013484,0.030667,0.017255
img_633.jpg,6747.102539,0.956713,0.489168,0.176819,0.981537,1.000000,0.058830,0.033754,0.038210,0.038929
img_634.jpg,3687.238281,1.628113,0.418689,0.072501,1.743639,1.000000,0.032150,0.017742,0.029464,0.016898
img_635.jpg,4098.778320,1.175278,0.469872,0.081796,1.216195,1.000000,0.035739,0.019894,0.025678,0.021114
img_636.jpg,12991.819336,1.677453,0.408007,0.325971,0.593253,1.000000,0.113280,0.065076,0.053610,0.090367
img_637.jpg,6323.263672,0.818287,0.515533,0.145970,0.984477,1.000000,0.055134,0.018696,0.041669,0.042326
img_638.jpg,4862.234863,0.770139,0.529182,0.096688,1.512801,1.000000,0.042395,0.024661,0.030448,0.020127
img_640.jpg,13916.722656,0.828932,0.523797,0.356201,1.436833,1.000000,0.121344,0.090179,0.072385,0.050378
img_641.jpg,17397.683594,1.116855,0.495570,0.450718,0.738183,1.000000,0.151696,0.104579,0.070912,0.096063
img_642.jpg,18428.296875,1.180565,0.475497,0.526045,0.815275,1.000000,0.160682,0.073974,0.109006,0.133705
img_645.jpg,11322.158203,1.110766,0.505214,0.294983,0.833118,1.000000,0.098721,0.075546,0.045850,0.055034
img_647.jpg,15015.678711,0.613968,0.571453,0.350569,0.842278,1.000000,0.130926,0.129901,0.054342,0.064518
img_648.jpg,9115.246094,0.702040,0.564581,0.225603,1.389434,1.000000,0.079479,0.056131,0.055700,0.040088
img_649.jpg,14513.961914,2.045825,0.399350,0.319432,0.717907,1.000000,0.126552,0.113545,0.049788,0.069352
img_650.jpg,16719.986328,1.783746,0.415565,0.438538,0.545052,1.000000,0.145787,0.063846,0.065988,0.121067
img_651.jpg,13705.459961,1.469299,0.447445,0.379639,0.977663,1.000000,0.119502,0.073698,0.076309,0.078052
img_652.jpg,12757.666992,1.548370,0.455756,0.353184,0.762941,1.000000,0.111238,0.067857,0.057605,0.075503
img_654.jpg,13657.014648,0.727853,0.565568,0.363499,0.551740,1.000000,0.119080,0.075384,0.048576,0.088042
img_655.jpg,8466.812500,1.134868,0.468625,0.222089,0.732495,1.000000,0.073825,0.059740,0.041216,0.056268
img_656.jpg,13877.527344,1.073008,0.509529,0.341082,0.945307,1.000000,0.121002,0.087125,0.069630,0.073659
img_657.jpg,12987.964844,1.678625,0.407975,0.324873,0.591489,1.000000,0.113246,0.065297,0.053501,0.090451
img_658.jpg,22424.585938,1.160506,0.478243,0.557077,0.979312,1.000000,0.195527,0.112461,0.130116,0.132865
img_659.jpg,19426.050781,0.975622,0.516866,0.461391,1.038116,1.000000,0.169382,0.126588,0.087857,0.084631
img_661.jpg,12519.121094,0.913685,0.507879,0.333583,1.105278,1.000000,0.109158,0.105076,0.050642,0.045819
img_662.jpg,15378.375977,1.684317,0.425263,0.407593,1.070302,1.000000,0.134089,0.081176,0.090316,0.084384
img_663.jpg,6663.523438,0.825526,0.538529,0.166957,1.577126,1.000000,0.058101,0.044837,0.043799,0.027772
img_664.jpg,16941.371094,1.331749,0.455470,0.428493,1.770061,1.000000,0.147717,0.093825,0.114730,0.064817
img_665.jpg,10061.430664,0.863597,0.506855,0.290850,1.432586,1.000000,0.087729,0.088618,0.038619,0.026958
img_666.jpg,9902.341797,0.585523,0.576432,0.282950,0.670095,1.000000,0.086342,0.057825,0.045114,0.067325
img_667.jpg,12119.417969,0.816659,0.533449,0.306126,1.015201,1.000000,0.105673,0.081009,0.066543,0.065547
img_668.jpg,8492.524414,1.231879,0.482339,0.229571,1.439644,1.000000,0.074049,0.075619,0.035122,0.024396
img_669.jpg,7020.200684,0.653022,0.538132,0.180786,0.999209,1.000000,0.061211,0.049971,0.032281,0.032306
img_670.jpg,12553.406250,1.097132,0.497516,0.369149,1.256154,1.000000,0.109457,0.040062,0.091160,0.072571
img_671.jpg,16257.000977,0.973777,0.515021,0.355966,1.060941,1.000000,0.141750,0.132191,0.064645,0.060932
img_672.jpg,17434.769531,1.648810,0.427886,0.459063,0.862462,1.000000,0.152019,0.083145,0.096283,0.111637
img_677.jpg,12399.638672,0.785133,0.544996,0.344090,0.947222,1.000000,0.108116,0.099869,0.052349,0.055265
img_682.jpg,7893.447754,1.028872,0.488116,0.254848,0.903804,1.000000,0.068825,0.054936,0.034473,0.038143
img_683.jpg,18156.535156,1.107261,0.491860,0.467564,1.003598,1.000000,0.158312,0.098655,0.096694,0.096348
img_687.jpg,12007.712891,0.912204,0.512237,0.361407,0.954361,1.000000,0.104699,0.044275,0.076097,0.079736
img_688.jpg,12168.142578,1.291162,0.470867,0.374948,1.316713,1.000000,0.106098,0.042976,0.097859,0.074320
img_689.jpg,11039.230469,0.623834,0.564270,0.279654,1.341148,1.000000,0.096254,0.095217,0.048166,0.035914
